,Stazione,Data inizio,Data fine,Strumento,PM2.5,Unità di misura,F1,F2,F3,F4
477,GIARDINI MARGHERITA,22/04/2011,23/04/2011,FAI SWAM 5A,21.0,ug/m3,,1,1,1
478,GIARDINI MARGHERITA,23/04/2011,24/04/2011,FAI SWAM 5A,20.0,ug/m3,,1,1,1
479,GIARDINI MARGHERITA,24/04/2011,25/04/2011,FAI SWAM 5A,20.0,ug/m3,,1,1,1
480,GIARDINI MARGHERITA,25/04/2011,26/04/2011,FAI SWAM 5A,17.0,ug/m3,,1,1,1
481,GIARDINI MARGHERITA,26/04/2011,27/04/2011,FAI SWAM 5A,15.0,ug/m3,,1,1,1
482,GIARDINI MARGHERITA,27/04/2011,28/04/2011,FAI SWAM 5A,12.0,ug/m3,,1,1,1
483,GIARDINI MARGHERITA,28/04/2011,29/04/2011,FAI SWAM 5A,18.0,ug/m3,,1,1,1
484,GIARDINI MARGHERITA,29/04/2011,30/04/2011,FAI SWAM 5A,19.0,ug/m3,,1,1,1
485,GIARDINI MARGHERITA,30/04/2011,01/05/2011,FAI SWAM 5A,18.0,ug/m3,,1,1,1
486,GIARDINI MARGHERITA,01/05/2011,02/05/2011,FAI SWAM 5A,14.0,ug/m3,,1,1,1
487,GIARDINI MARGHERITA,02/05/2011,03/05/2011,FAI SWAM 5A,11.0,ug/m3,,1,1,1
488,GIARDINI MARGHERITA,03/05/2011,04/05/2011,FAI SWAM 5A,13.0,ug/m3,,1,1,1
489,GIARDINI MARGHERITA,04/05/2011,05/05/2011,FAI SWAM 5A,9.0,ug/m3,,1,1,1
490,GIARDINI MARGHERITA,05/05/2011,06/05/2011,FAI SWAM 5A,9.0,ug/m3,,1,1,1
491,GIARDINI MARGHERITA,06/05/2011,07/05/2011,FAI SWAM 5A,13.0,ug/m3,,1,1,1
492,GIARDINI MARGHERITA,07/05/2011,08/05/2011,FAI SWAM 5A,17.0,ug/m3,,1,1,1
493,GIARDINI MARGHERITA,08/05/2011,09/05/2011,FAI SWAM 5A,14.0,ug/m3,,1,1,1
494,GIARDINI MARGHERITA,09/05/2011,10/05/2011,FAI SWAM 5A,9.0,ug/m3,,1,1,1
495,GIARDINI MARGHERITA,10/05/2011,11/05/2011,FAI SWAM 5A,12.0,ug/m3,,1,1,1
496,GIARDINI MARGHERITA,11/05/2011,12/05/2011,FAI SWAM 5A,12.0,ug/m3,,1,1,1
497,GIARDINI MARGHERITA,12/05/2011,13/05/2011,FAI SWAM 5A,14.0,ug/m3,,1,1,1
498,GIARDINI MARGHERITA,13/05/2011,14/05/2011,FAI SWAM 5A,14.0,ug/m3,,1,1,1
499,GIARDINI MARGHERITA,14/05/2011,15/05/2011,FAI SWAM 5A,7.0,ug/m3,,1,1,1
500,GIARDINI MARGHERITA,15/05/2011,16/05/2011,FAI SWAM 5A,1.0,ug/m3,,1,1,1
501,GIARDINI MARGHERITA,16/05/2011,17/05/2011,FAI SWAM 5A,2.0,ug/m3,,1,1,1
502,GIARDINI MARGHERITA,17/05/2011,18/05/2011,FAI SWAM 5A,7.0,ug/m3,,1,1,1
503,GIARDINI MARGHERITA,18/05/2011,19/05/2011,FAI SWAM 5A,7.0,ug/m3,,1,1,1
504,GIARDINI MARGHERITA,19/05/2011,20/05/2011,FAI SWAM 5A,16.0,ug/m3,,1,1,1
505,GIARDINI MARGHERITA,20/05/2011,21/05/2011,FAI SWAM 5A,17.0,ug/m3,,1,1,1
506,GIARDINI MARGHERITA,21/05/2011,22/05/2011,FAI SWAM 5A,15.0,ug/m3,,1,1,1
507,GIARDINI MARGHERITA,22/05/2011,23/05/2011,FAI SWAM 5A,17.0,ug/m3,,1,1,1
508,GIARDINI MARGHERITA,23/05/2011,24/05/2011,FAI SWAM 5A,17.0,ug/m3,,1,1,1
509,GIARDINI MARGHERITA,24/05/2011,25/05/2011,FAI SWAM 5A,15.0,ug/m3,,1,1,1
510,GIARDINI MARGHERITA,25/05/2011,26/05/2011,FAI SWAM 5A,16.0,ug/m3,,1,1,1
511,GIARDINI MARGHERITA,26/05/2011,27/05/2011,FAI SWAM 5A,16.0,ug/m3,,1,1,1
512,GIARDINI MARGHERITA,27/05/2011,28/05/2011,FAI SWAM 5A,11.0,ug/m3,,1,1,1
513,GIARDINI MARGHERITA,28/05/2011,29/05/2011,FAI SWAM 5A,2.0,ug/m3,,1,1,1
514,GIARDINI MARGHERITA,29/05/2011,30/05/2011,FAI SWAM 5A,6.0,ug/m3,,1,1,1
515,GIARDINI MARGHERITA,30/05/2011,31/05/2011,FAI SWAM 5A,6.0,ug/m3,,1,1,1
516,GIARDINI MARGHERITA,31/05/2011,01/06/2011,FAI SWAM 5A,14.0,ug/m3,,1,1,1
517,GIARDINI MARGHERITA,01/06/2011,02/06/2011,FAI SWAM 5A,14.0,ug/m3,,1,1,1
518,GIARDINI MARGHERITA,02/06/2011,03/06/2011,FAI SWAM 5A,19.0,ug/m3,,1,1,1
519,GIARDINI MARGHERITA,03/06/2011,04/06/2011,FAI SWAM 5A,17.0,ug/m3,,1,1,1
520,GIARDINI MARGHERITA,04/06/2011,05/06/2011,FAI SWAM 5A,10.0,ug/m3,,1,1,1
521,GIARDINI MARGHERITA,05/06/2011,06/06/2011,FAI SWAM 5A,8.0,ug/m3,,1,1,1
522,GIARDINI MARGHERITA,06/06/2011,07/06/2011,FAI SWAM 5A,7.0,ug/m3,,1,1,1
523,GIARDINI MARGHERITA,07/06/2011,08/06/2011,FAI SWAM 5A,10.0,ug/m3,,1,1,1
524,GIARDINI MARGHERITA,08/06/2011,09/06/2011,FAI SWAM 5A,5.0,ug/m3,,1,1,1
525,GIARDINI MARGHERITA,09/06/2011,10/06/2011,FAI SWAM 5A,5.0,ug/m3,,1,1,1
526,GIARDINI MARGHERITA,10/06/2011,11/06/2011,FAI SWAM 5A,5.0,ug/m3,,1,1,1
527,GIARDINI MARGHERITA,11/06/2011,12/06/2011,FAI SWAM 5A,5.0,ug/m3,,1,1,1
528,GIARDINI MARGHERITA,12/06/2011,13/06/2011,FAI SWAM 5A,7.0,ug/m3,,1,1,1
529,GIARDINI MARGHERITA,13/06/2011,14/06/2011,FAI SWAM 5A,11.0,ug/m3,,1,1,1
530,GIARDINI MARGHERITA,14/06/2011,15/06/2011,FAI SWAM 5A,,ug/m3,,-1,-1,-1
531,GIARDINI MARGHERITA,15/06/2011,16/06/2011,FAI SWAM 5A,6.0,ug/m3,,1,1,1
532,GIARDINI MARGHERITA,16/06/2011,17/06/2011,FAI SWAM 5A,5.0,ug/m3,,1,1,1
533,GIARDINI MARGHERITA,17/06/2011,18/06/2011,FAI SWAM 5A,6.0,ug/m3,,1,1,1
534,GIARDINI MARGHERITA,18/06/2011,19/06/2011,FAI SWAM 5A,9.0,ug/m3,,1,1,1
535,GIARDINI MARGHERITA,19/06/2011,20/06/2011,FAI SWAM 5A,8.0,ug/m3,,1,1,1
536,GIARDINI MARGHERITA,20/06/2011,21/06/2011,FAI SWAM 5A,10.0,ug/m3,,1,1,1
537,GIARDINI MARGHERITA,21/06/2011,22/06/2011,FAI SWAM 5A,14.0,ug/m3,,1,1,1
538,GIARDINI MARGHERITA,22/06/2011,23/06/2011,FAI SWAM 5A,10.0,ug/m3,,1,1,1
539,GIARDINI MARGHERITA,23/06/2011,24/06/2011,FAI SWAM 5A,17.0,ug/m3,,1,1,1
540,GIARDINI MARGHERITA,24/06/2011,25/06/2011,FAI SWAM 5A,11.0,ug/m3,,1,1,1
541,GIARDINI MARGHERITA,25/06/2011,26/06/2011,FAI SWAM 5A,4.0,ug/m3,,1,1,1
542,GIARDINI MARGHERITA,26/06/2011,27/06/2011,FAI SWAM 5A,6.0,ug/m3,,1,1,1
543,GIARDINI MARGHERITA,27/06/2011,28/06/2011,FAI SWAM 5A,11.0,ug/m3,,1,1,1
544,GIARDINI MARGHERITA,28/06/2011,29/06/2011,FAI SWAM 5A,17.0,ug/m3,,1,1,1
545,GIARDINI MARGHERITA,29/06/2011,30/06/2011,FAI SWAM 5A,17.0,ug/m3,,1,1,1
546,GIARDINI MARGHERITA,30/06/2011,01/07/2011,FAI SWAM 5A,14.0,ug/m3,,1,1,1
547,GIARDINI MARGHERITA,01/07/2011,02/07/2011,FAI SWAM 5A,15.0,ug/m3,,1,1,1
548,GIARDINI MARGHERITA,02/07/2011,03/07/2011,FAI SWAM 5A,1.0,ug/m3,,1,1,1
549,GIARDINI MARGHERITA,03/07/2011,04/07/2011,FAI SWAM 5A,4.0,ug/m3,,1,1,1
550,GIARDINI MARGHERITA,04/07/2011,05/07/2011,FAI SWAM 5A,13.0,ug/m3,,1,1,1
551,GIARDINI MARGHERITA,05/07/2011,06/07/2011,FAI SWAM 5A,10.0,ug/m3,,1,1,1
552,GIARDINI MARGHERITA,06/07/2011,07/07/2011,FAI SWAM 5A,12.0,ug/m3,,1,1,1
553,GIARDINI MARGHERITA,07/07/2011,08/07/2011,FAI SWAM 5A,18.0,ug/m3,,1,1,1
554,GIARDINI MARGHERITA,08/07/2011,09/07/2011,FAI SWAM 5A,11.0,ug/m3,,1,1,1
555,GIARDINI MARGHERITA,09/07/2011,10/07/2011,FAI SWAM 5A,13.0,ug/m3,,1,1,1
556,GIARDINI MARGHERITA,10/07/2011,11/07/2011,FAI SWAM 5A,17.0,ug/m3,,1,1,1
557,GIARDINI MARGHERITA,11/07/2011,12/07/2011,FAI SWAM 5A,18.0,ug/m3,,1,1,1
558,GIARDINI MARGHERITA,12/07/2011,13/07/2011,FAI SWAM 5A,21.0,ug/m3,,1,1,1
559,GIARDINI MARGHERITA,13/07/2011,14/07/2011,FAI SWAM 5A,14.0,ug/m3,,1,1,1
560,GIARDINI MARGHERITA,14/07/2011,15/07/2011,FAI SWAM 5A,11.0,ug/m3,,1,1,1
561,GIARDINI MARGHERITA,15/07/2011,16/07/2011,FAI SWAM 5A,5.0,ug/m3,,1,1,1
562,GIARDINI MARGHERITA,16/07/2011,17/07/2011,FAI SWAM 5A,7.0,ug/m3,,1,1,1
563,GIARDINI MARGHERITA,17/07/2011,18/07/2011,FAI SWAM 5A,9.0,ug/m3,,1,1,1
564,GIARDINI MARGHERITA,18/07/2011,19/07/2011,FAI SWAM 5A,5.0,ug/m3,,1,1,1
565,GIARDINI MARGHERITA,19/07/2011,20/07/2011,FAI SWAM 5A,5.0,ug/m3,,1,1,1
566,GIARDINI MARGHERITA,20/07/2011,21/07/2011,FAI SWAM 5A,3.0,ug/m3,,1,1,1
567,GIARDINI MARGHERITA,21/07/2011,22/07/2011,FAI SWAM 5A,4.0,ug/m3,,1,1,1
568,GIARDINI MARGHERITA,22/07/2011,23/07/2011,FAI SWAM 5A,5.0,ug/m3,,1,1,1
569,GIARDINI MARGHERITA,23/07/2011,24/07/2011,FAI SWAM 5A,7.0,ug/m3,,1,1,1
570,GIARDINI MARGHERITA,24/07/2011,25/07/2011,FAI SWAM 5A,2.0,ug/m3,,1,1,1
571,GIARDINI MARGHERITA,25/07/2011,26/07/2011,FAI SWAM 5A,3.0,ug/m3,,1,1,1
572,GIARDINI MARGHERITA,26/07/2011,27/07/2011,FAI SWAM 5A,3.0,ug/m3,,1,1,1
573,GIARDINI MARGHERITA,27/07/2011,28/07/2011,FAI SWAM 5A,8.0,ug/m3,,1,1,1
574,GIARDINI MARGHERITA,28/07/2011,29/07/2011,FAI SWAM 5A,9.0,ug/m3,,1,1,1
575,GIARDINI MARGHERITA,29/07/2011,30/07/2011,FAI SWAM 5A,11.0,ug/m3,,1,1,1
576,GIARDINI MARGHERITA,30/07/2011,31/07/2011,FAI SWAM 5A,8.0,ug/m3,,1,1,1
577,GIARDINI MARGHERITA,31/07/2011,01/08/2011,FAI SWAM 5A,9.0,ug/m3,,1,1,1
578,GIARDINI MARGHERITA,01/08/2011,02/08/2011,FAI SWAM 5A,14.0,ug/m3,,1,1,1
579,GIARDINI MARGHERITA,02/08/2011,03/08/2011,FAI SWAM 5A,15.0,ug/m3,,1,1,1
580,GIARDINI MARGHERITA,03/08/2011,04/08/2011,FAI SWAM 5A,10.0,ug/m3,,1,1,1
581,GIARDINI MARGHERITA,04/08/2011,05/08/2011,FAI SWAM 5A,19.0,ug/m3,,1,1,1
582,GIARDINI MARGHERITA,05/08/2011,06/08/2011,FAI SWAM 5A,16.0,ug/m3,,1,1,1
583,GIARDINI MARGHERITA,06/08/2011,07/08/2011,FAI SWAM 5A,16.0,ug/m3,,1,1,1
584,GIARDINI MARGHERITA,07/08/2011,08/08/2011,FAI SWAM 5A,14.0,ug/m3,,1,1,1
585,GIARDINI MARGHERITA,08/08/2011,09/08/2011,FAI SWAM 5A,4.0,ug/m3,,1,1,1
586,GIARDINI MARGHERITA,09/08/2011,10/08/2011,FAI SWAM 5A,3.0,ug/m3,,1,1,1
587,GIARDINI MARGHERITA,10/08/2011,11/08/2011,FAI SWAM 5A,3.0,ug/m3,,1,1,1
588,GIARDINI MARGHERITA,11/08/2011,12/08/2011,FAI SWAM 5A,5.0,ug/m3,,1,1,1
589,GIARDINI MARGHERITA,12/08/2011,13/08/2011,FAI SWAM 5A,8.0,ug/m3,,1,1,1
590,GIARDINI MARGHERITA,13/08/2011,14/08/2011,FAI SWAM 5A,12.0,ug/m3,,1,1,1
591,GIARDINI MARGHERITA,14/08/2011,15/08/2011,FAI SWAM 5A,14.0,ug/m3,,1,1,1
592,GIARDINI MARGHERITA,15/08/2011,16/08/2011,FAI SWAM 5A,20.0,ug/m3,,1,1,1
593,GIARDINI MARGHERITA,16/08/2011,17/08/2011,FAI SWAM 5A,17.0,ug/m3,,1,1,1
594,GIARDINI MARGHERITA,17/08/2011,18/08/2011,FAI SWAM 5A,12.0,ug/m3,,1,1,1
595,GIARDINI MARGHERITA,18/08/2011,19/08/2011,FAI SWAM 5A,13.0,ug/m3,,1,1,1
596,GIARDINI MARGHERITA,19/08/2011,20/08/2011,FAI SWAM 5A,10.0,ug/m3,,1,1,1
597,GIARDINI MARGHERITA,20/08/2011,21/08/2011,FAI SWAM 5A,18.0,ug/m3,,1,1,1
598,GIARDINI MARGHERITA,21/08/2011,22/08/2011,FAI SWAM 5A,17.0,ug/m3,,1,1,1
599,GIARDINI MARGHERITA,22/08/2011,23/08/2011,FAI SWAM 5A,9.0,ug/m3,,1,1,1
600,GIARDINI MARGHERITA,23/08/2011,24/08/2011,FAI SWAM 5A,12.0,ug/m3,,1,1,1
601,GIARDINI MARGHERITA,24/08/2011,25/08/2011,FAI SWAM 5A,7.0,ug/m3,,1,1,1
602,GIARDINI MARGHERITA,25/08/2011,26/08/2011,FAI SWAM 5A,24.0,ug/m3,,1,1,1
603,GIARDINI MARGHERITA,26/08/2011,27/08/2011,FAI SWAM 5A,28.0,ug/m3,,1,1,-1
604,GIARDINI MARGHERITA,27/08/2011,28/08/2011,FAI SWAM 5A,19.0,ug/m3,,1,1,-1
605,GIARDINI MARGHERITA,28/08/2011,29/08/2011,FAI SWAM 5A,18.0,ug/m3,,1,1,-1
606,GIARDINI MARGHERITA,29/08/2011,30/08/2011,FAI SWAM 5A,10.0,ug/m3,,1,1,1
607,GIARDINI MARGHERITA,30/08/2011,31/08/2011,FAI SWAM 5A,11.0,ug/m3,,1,1,1
608,GIARDINI MARGHERITA,31/08/2011,01/09/2011,FAI SWAM 5A,12.0,ug/m3,,1,1,1
609,GIARDINI MARGHERITA,01/09/2011,02/09/2011,FAI SWAM 5A,12.0,ug/m3,,1,1,1
610,GIARDINI MARGHERITA,02/09/2011,03/09/2011,FAI SWAM 5A,13.0,ug/m3,,1,1,1
611,GIARDINI MARGHERITA,03/09/2011,04/09/2011,FAI SWAM 5A,13.0,ug/m3,,1,1,1
612,GIARDINI MARGHERITA,04/09/2011,05/09/2011,FAI SWAM 5A,12.0,ug/m3,,1,1,1
613,GIARDINI MARGHERITA,05/09/2011,06/09/2011,FAI SWAM 5A,4.0,ug/m3,,1,1,1
614,GIARDINI MARGHERITA,06/09/2011,07/09/2011,FAI SWAM 5A,9.0,ug/m3,,1,1,1
615,GIARDINI MARGHERITA,07/09/2011,08/09/2011,FAI SWAM 5A,7.0,ug/m3,,1,1,1
616,GIARDINI MARGHERITA,08/09/2011,09/09/2011,FAI SWAM 5A,11.0,ug/m3,,1,1,1
617,GIARDINI MARGHERITA,09/09/2011,10/09/2011,FAI SWAM 5A,15.0,ug/m3,,1,1,1
618,GIARDINI MARGHERITA,10/09/2011,11/09/2011,FAI SWAM 5A,19.0,ug/m3,,1,1,1
619,GIARDINI MARGHERITA,11/09/2011,12/09/2011,FAI SWAM 5A,14.0,ug/m3,,1,1,1
620,GIARDINI MARGHERITA,12/09/2011,13/09/2011,FAI SWAM 5A,13.0,ug/m3,,1,1,1
621,GIARDINI MARGHERITA,13/09/2011,14/09/2011,FAI SWAM 5A,18.0,ug/m3,,1,1,1
622,GIARDINI MARGHERITA,14/09/2011,15/09/2011,FAI SWAM 5A,17.0,ug/m3,,1,1,1
623,GIARDINI MARGHERITA,15/09/2011,16/09/2011,FAI SWAM 5A,12.0,ug/m3,,1,1,1
624,GIARDINI MARGHERITA,16/09/2011,17/09/2011,FAI SWAM 5A,15.0,ug/m3,,1,1,1
625,GIARDINI MARGHERITA,17/09/2011,18/09/2011,FAI SWAM 5A,10.0,ug/m3,,1,1,1
626,GIARDINI MARGHERITA,18/09/2011,19/09/2011,FAI SWAM 5A,6.0,ug/m3,,1,1,1
627,GIARDINI MARGHERITA,19/09/2011,20/09/2011,FAI SWAM 5A,3.0,ug/m3,,1,1,1
628,GIARDINI MARGHERITA,20/09/2011,21/09/2011,FAI SWAM 5A,4.0,ug/m3,,1,1,1
629,GIARDINI MARGHERITA,21/09/2011,22/09/2011,FAI SWAM 5A,10.0,ug/m3,,1,1,1
630,GIARDINI MARGHERITA,22/09/2011,23/09/2011,FAI SWAM 5A,15.0,ug/m3,,1,1,1
631,GIARDINI MARGHERITA,23/09/2011,24/09/2011,FAI SWAM 5A,21.0,ug/m3,,1,1,1
632,GIARDINI MARGHERITA,24/09/2011,25/09/2011,FAI SWAM 5A,21.0,ug/m3,,1,1,1
633,GIARDINI MARGHERITA,25/09/2011,26/09/2011,FAI SWAM 5A,16.0,ug/m3,,1,1,1
634,GIARDINI MARGHERITA,26/09/2011,27/09/2011,FAI SWAM 5A,15.0,ug/m3,,1,1,1
635,GIARDINI MARGHERITA,27/09/2011,28/09/2011,FAI SWAM 5A,23.0,ug/m3,,1,1,1
636,GIARDINI MARGHERITA,28/09/2011,29/09/2011,FAI SWAM 5A,29.0,ug/m3,,1,1,1
637,GIARDINI MARGHERITA,29/09/2011,30/09/2011,FAI SWAM 5A,21.0,ug/m3,,1,1,1
638,GIARDINI MARGHERITA,30/09/2011,01/10/2011,FAI SWAM 5A,14.0,ug/m3,,1,1,1
639,GIARDINI MARGHERITA,01/10/2011,02/10/2011,FAI SWAM 5A,14.0,ug/m3,,1,1,1
640,GIARDINI MARGHERITA,02/10/2011,03/10/2011,FAI SWAM 5A,14.0,ug/m3,,1,1,1
641,GIARDINI MARGHERITA,03/10/2011,04/10/2011,FAI SWAM 5A,11.0,ug/m3,,1,1,1
642,GIARDINI MARGHERITA,04/10/2011,05/10/2011,FAI SWAM 5A,13.0,ug/m3,,1,1,1
643,GIARDINI MARGHERITA,05/10/2011,06/10/2011,FAI SWAM 5A,15.0,ug/m3,,1,1,1
644,GIARDINI MARGHERITA,06/10/2011,07/10/2011,FAI SWAM 5A,16.0,ug/m3,,1,1,1
645,GIARDINI MARGHERITA,07/10/2011,08/10/2011,FAI SWAM 5A,5.0,ug/m3,,1,1,1
646,GIARDINI MARGHERITA,08/10/2011,09/10/2011,FAI SWAM 5A,5.0,ug/m3,,1,1,1
647,GIARDINI MARGHERITA,09/10/2011,10/10/2011,FAI SWAM 5A,7.0,ug/m3,,1,1,1
648,GIARDINI MARGHERITA,10/10/2011,11/10/2011,FAI SWAM 5A,8.0,ug/m3,,1,1,1
649,GIARDINI MARGHERITA,11/10/2011,12/10/2011,FAI SWAM 5A,21.0,ug/m3,,1,1,1
650,GIARDINI MARGHERITA,12/10/2011,13/10/2011,FAI SWAM 5A,21.0,ug/m3,,1,1,1
651,GIARDINI MARGHERITA,13/10/2011,14/10/2011,FAI SWAM 5A,31.0,ug/m3,,1,1,1
652,GIARDINI MARGHERITA,14/10/2011,15/10/2011,FAI SWAM 5A,4.0,ug/m3,,1,1,1
653,GIARDINI MARGHERITA,15/10/2011,16/10/2011,FAI SWAM 5A,9.0,ug/m3,,1,1,1
654,GIARDINI MARGHERITA,16/10/2011,17/10/2011,FAI SWAM 5A,12.0,ug/m3,,1,1,1
655,GIARDINI MARGHERITA,17/10/2011,18/10/2011,FAI SWAM 5A,16.0,ug/m3,,1,1,1
656,GIARDINI MARGHERITA,18/10/2011,19/10/2011,FAI SWAM 5A,19.0,ug/m3,,1,1,1
657,GIARDINI MARGHERITA,19/10/2011,20/10/2011,FAI SWAM 5A,21.0,ug/m3,,1,1,1
658,GIARDINI MARGHERITA,20/10/2011,21/10/2011,FAI SWAM 5A,19.0,ug/m3,,1,1,1
659,GIARDINI MARGHERITA,21/10/2011,22/10/2011,FAI SWAM 5A,9.0,ug/m3,,1,1,1
660,GIARDINI MARGHERITA,22/10/2011,23/10/2011,FAI SWAM 5A,12.0,ug/m3,,1,1,1
661,GIARDINI MARGHERITA,23/10/2011,24/10/2011,FAI SWAM 5A,18.0,ug/m3,,1,1,1
662,GIARDINI MARGHERITA,24/10/2011,25/10/2011,FAI SWAM 5A,33.0,ug/m3,,1,1,1
663,GIARDINI MARGHERITA,25/10/2011,26/10/2011,FAI SWAM 5A,25.0,ug/m3,,1,1,1
664,GIARDINI MARGHERITA,26/10/2011,27/10/2011,FAI SWAM 5A,14.0,ug/m3,,1,1,1
665,GIARDINI MARGHERITA,27/10/2011,28/10/2011,FAI SWAM 5A,10.0,ug/m3,,1,1,1
666,GIARDINI MARGHERITA,28/10/2011,29/10/2011,FAI SWAM 5A,10.0,ug/m3,,1,1,1
667,GIARDINI MARGHERITA,29/10/2011,30/10/2011,FAI SWAM 5A,17.0,ug/m3,,1,1,1
668,GIARDINI MARGHERITA,30/10/2011,31/10/2011,FAI SWAM 5A,39.0,ug/m3,,1,1,1
669,GIARDINI MARGHERITA,31/10/2011,01/11/2011,FAI SWAM 5A,51.0,ug/m3,,1,1,1
670,GIARDINI MARGHERITA,01/11/2011,02/11/2011,FAI SWAM 5A,42.0,ug/m3,,1,1,1
671,GIARDINI MARGHERITA,02/11/2011,03/11/2011,FAI SWAM 5A,54.0,ug/m3,,1,1,1
672,GIARDINI MARGHERITA,03/11/2011,04/11/2011,FAI SWAM 5A,44.0,ug/m3,,1,1,1
673,GIARDINI MARGHERITA,04/11/2011,05/11/2011,FAI SWAM 5A,37.0,ug/m3,,1,1,1
674,GIARDINI MARGHERITA,05/11/2011,06/11/2011,FAI SWAM 5A,19.0,ug/m3,,1,1,1
675,GIARDINI MARGHERITA,06/11/2011,07/11/2011,FAI SWAM 5A,9.0,ug/m3,,1,1,1
676,GIARDINI MARGHERITA,07/11/2011,08/11/2011,FAI SWAM 5A,9.0,ug/m3,,1,1,1
677,GIARDINI MARGHERITA,08/11/2011,09/11/2011,FAI SWAM 5A,12.0,ug/m3,,1,1,1
678,GIARDINI MARGHERITA,09/11/2011,10/11/2011,FAI SWAM 5A,13.0,ug/m3,,1,1,1
679,GIARDINI MARGHERITA,10/11/2011,11/11/2011,FAI SWAM 5A,16.0,ug/m3,,1,1,1
680,GIARDINI MARGHERITA,11/11/2011,12/11/2011,FAI SWAM 5A,25.0,ug/m3,,1,1,1
681,GIARDINI MARGHERITA,12/11/2011,13/11/2011,FAI SWAM 5A,24.0,ug/m3,,1,1,1
682,GIARDINI MARGHERITA,13/11/2011,14/11/2011,FAI SWAM 5A,27.0,ug/m3,,1,1,1
683,GIARDINI MARGHERITA,14/11/2011,15/11/2011,FAI SWAM 5A,30.0,ug/m3,,1,1,1
684,GIARDINI MARGHERITA,15/11/2011,16/11/2011,FAI SWAM 5A,21.0,ug/m3,,1,1,1
685,GIARDINI MARGHERITA,16/11/2011,17/11/2011,FAI SWAM 5A,32.0,ug/m3,,1,1,1
686,GIARDINI MARGHERITA,17/11/2011,18/11/2011,FAI SWAM 5A,25.0,ug/m3,,1,1,1
687,GIARDINI MARGHERITA,18/11/2011,19/11/2011,FAI SWAM 5A,29.0,ug/m3,,1,1,1
688,GIARDINI MARGHERITA,19/11/2011,20/11/2011,FAI SWAM 5A,42.0,ug/m3,,1,1,1
689,GIARDINI MARGHERITA,20/11/2011,21/11/2011,FAI SWAM 5A,52.0,ug/m3,,1,1,1
690,GIARDINI MARGHERITA,21/11/2011,22/11/2011,FAI SWAM 5A,49.0,ug/m3,,1,1,1
691,GIARDINI MARGHERITA,22/11/2011,23/11/2011,FAI SWAM 5A,66.0,ug/m3,,1,1,1
692,GIARDINI MARGHERITA,23/11/2011,24/11/2011,FAI SWAM 5A,49.0,ug/m3,,1,1,1
693,GIARDINI MARGHERITA,24/11/2011,25/11/2011,FAI SWAM 5A,36.0,ug/m3,,1,1,1
694,GIARDINI MARGHERITA,25/11/2011,26/11/2011,FAI SWAM 5A,39.0,ug/m3,,1,1,1
695,GIARDINI MARGHERITA,26/11/2011,27/11/2011,FAI SWAM 5A,35.0,ug/m3,,1,1,1
696,GIARDINI MARGHERITA,27/11/2011,28/11/2011,FAI SWAM 5A,33.0,ug/m3,,1,1,1
697,GIARDINI MARGHERITA,28/11/2011,29/11/2011,FAI SWAM 5A,41.0,ug/m3,,1,1,1
698,GIARDINI MARGHERITA,29/11/2011,30/11/2011,FAI SWAM 5A,55.0,ug/m3,,1,1,1
699,GIARDINI MARGHERITA,30/11/2011,01/12/2011,FAI SWAM 5A,40.0,ug/m3,,1,1,1
700,GIARDINI MARGHERITA,01/12/2011,02/12/2011,FAI SWAM 5A,56.0,ug/m3,,1,1,1
701,GIARDINI MARGHERITA,02/12/2011,03/12/2011,FAI SWAM 5A,78.0,ug/m3,,1,1,1
702,GIARDINI MARGHERITA,03/12/2011,04/12/2011,FAI SWAM 5A,79.0,ug/m3,,1,1,1
703,GIARDINI MARGHERITA,04/12/2011,05/12/2011,FAI SWAM 5A,69.0,ug/m3,,1,1,1
704,GIARDINI MARGHERITA,05/12/2011,06/12/2011,FAI SWAM 5A,28.0,ug/m3,,1,1,1
705,GIARDINI MARGHERITA,06/12/2011,07/12/2011,FAI SWAM 5A,27.0,ug/m3,,1,1,1
706,GIARDINI MARGHERITA,07/12/2011,08/12/2011,FAI SWAM 5A,19.0,ug/m3,,1,1,1
707,GIARDINI MARGHERITA,08/12/2011,09/12/2011,FAI SWAM 5A,18.0,ug/m3,,1,1,1
708,GIARDINI MARGHERITA,09/12/2011,10/12/2011,FAI SWAM 5A,41.0,ug/m3,,1,1,1
709,GIARDINI MARGHERITA,10/12/2011,11/12/2011,FAI SWAM 5A,57.0,ug/m3,,1,1,1
710,GIARDINI MARGHERITA,11/12/2011,12/12/2011,FAI SWAM 5A,59.0,ug/m3,,1,1,1
711,GIARDINI MARGHERITA,12/12/2011,13/12/2011,FAI SWAM 5A,74.0,ug/m3,,1,1,1
712,GIARDINI MARGHERITA,13/12/2011,14/12/2011,FAI SWAM 5A,39.0,ug/m3,,1,1,1
713,GIARDINI MARGHERITA,14/12/2011,15/12/2011,FAI SWAM 5A,48.0,ug/m3,,1,1,1
714,GIARDINI MARGHERITA,15/12/2011,16/12/2011,FAI SWAM 5A,35.0,ug/m3,,1,1,1
715,GIARDINI MARGHERITA,16/12/2011,17/12/2011,FAI SWAM 5A,19.0,ug/m3,,1,1,1
716,GIARDINI MARGHERITA,17/12/2011,18/12/2011,FAI SWAM 5A,0.0,ug/m3,,1,1,1
